value,ones,date
160.99000000000075,1.0,2052-11-19
161.70000000000076,1.0,2052-11-20
161.42000000000075,1.0,2052-11-21
162.05000000000075,1.0,2052-11-22
161.42000000000075,1.0,2052-11-23
160.55000000000075,1.0,2052-11-24
159.79000000000076,1.0,2052-11-25
160.15000000000077,1.0,2052-11-26
160.7600000000008,1.0,2052-11-27
161.46000000000078,1.0,2052-11-28
161.41000000000076,1.0,2052-11-29
160.88000000000076,1.0,2052-11-30
161.42000000000075,1.0,2052-12-01
161.43000000000075,1.0,2052-12-02
161.19000000000074,1.0,2052-12-03
162.09000000000074,1.0,2052-12-04
161.74000000000075,1.0,2052-12-05
162.48000000000076,1.0,2052-12-06
161.89000000000075,1.0,2052-12-07
161.51000000000076,1.0,2052-12-08
161.52000000000075,1.0,2052-12-09
161.25000000000074,1.0,2052-12-10
161.09000000000074,1.0,2052-12-11
162.04000000000073,1.0,2052-12-12
162.08000000000072,1.0,2052-12-13
162.0900000000007,1.0,2052-12-14
162.7600000000007,1.0,2052-12-15
162.3000000000007,1.0,2052-12-16
162.4300000000007,1.0,2052-12-17
162.5500000000007,1.0,2052-12-18
163.5400000000007,1.0,2052-12-19
163.4300000000007,1.0,2052-12-20
162.47000000000068,1.0,2052-12-21
161.51000000000067,1.0,2052-12-22
162.22000000000068,1.0,2052-12-23
161.53000000000068,1.0,2052-12-24
162.4900000000007,1.0,2052-12-25
162.0800000000007,1.0,2052-12-26
162.6200000000007,1.0,2052-12-27
162.8600000000007,1.0,2052-12-28
163.1600000000007,1.0,2052-12-29
163.4100000000007,1.0,2052-12-30
164.24000000000072,1.0,2052-12-31
165.0000000000007,1.0,2053-01-01
165.30000000000072,1.0,2053-01-02
165.57000000000073,1.0,2053-01-03
165.34000000000074,1.0,2053-01-04
164.88000000000073,1.0,2053-01-05
164.44000000000074,1.0,2053-01-06
164.63000000000073,1.0,2053-01-07
164.92000000000073,1.0,2053-01-08
165.55000000000072,1.0,2053-01-09
165.7500000000007,1.0,2053-01-10
165.7000000000007,1.0,2053-01-11
166.5400000000007,1.0,2053-01-12
166.3400000000007,1.0,2053-01-13
166.87000000000072,1.0,2053-01-14
167.45000000000073,1.0,2053-01-15
166.79000000000073,1.0,2053-01-16
166.11000000000072,1.0,2053-01-17
166.14000000000073,1.0,2053-01-18
165.61000000000072,1.0,2053-01-19
165.88000000000073,1.0,2053-01-20
165.70000000000073,1.0,2053-01-21
165.16000000000074,1.0,2053-01-22
165.35000000000073,1.0,2053-01-23
165.63000000000073,1.0,2053-01-24
165.83000000000072,1.0,2053-01-25
165.0900000000007,1.0,2053-01-26
165.8200000000007,1.0,2053-01-27
166.6400000000007,1.0,2053-01-28
166.2700000000007,1.0,2053-01-29
166.5800000000007,1.0,2053-01-30
167.1400000000007,1.0,2053-01-31
166.2300000000007,1.0,2053-02-01
167.1100000000007,1.0,2053-02-02
167.3000000000007,1.0,2053-02-03
167.9300000000007,1.0,2053-02-04
168.3300000000007,1.0,2053-02-05
168.6000000000007,1.0,2053-02-06
167.6300000000007,1.0,2053-02-07
167.5900000000007,1.0,2053-02-08
167.67000000000073,1.0,2053-02-09
166.88000000000073,1.0,2053-02-10
166.59000000000074,1.0,2053-02-11
166.32000000000073,1.0,2053-02-12
166.63000000000073,1.0,2053-02-13
165.71000000000075,1.0,2053-02-14
166.54000000000076,1.0,2053-02-15
166.10000000000076,1.0,2053-02-16
166.92000000000075,1.0,2053-02-17
166.37000000000074,1.0,2053-02-18
165.87000000000074,1.0,2053-02-19
166.80000000000075,1.0,2053-02-20
166.99000000000075,1.0,2053-02-21
166.06000000000074,1.0,2053-02-22
166.31000000000074,1.0,2053-02-23
166.36000000000075,1.0,2053-02-24
166.98000000000076,1.0,2053-02-25
167.95000000000076,1.0,2053-02-26
168.01000000000076,1.0,2053-02-27
167.94000000000077,1.0,2053-02-28
167.24000000000078,1.0,2053-03-01
167.39000000000078,1.0,2053-03-02
166.84000000000077,1.0,2053-03-03
166.76000000000076,1.0,2053-03-04
167.29000000000076,1.0,2053-03-05
167.12000000000077,1.0,2053-03-06
167.02000000000078,1.0,2053-03-07
167.95000000000078,1.0,2053-03-08
168.52000000000078,1.0,2053-03-09
167.84000000000077,1.0,2053-03-10
167.56000000000077,1.0,2053-03-11
167.61000000000078,1.0,2053-03-12
168.4400000000008,1.0,2053-03-13
169.0900000000008,1.0,2053-03-14
169.8900000000008,1.0,2053-03-15
170.54000000000082,1.0,2053-03-16
170.5200000000008,1.0,2053-03-17
169.82000000000082,1.0,2053-03-18
169.1700000000008,1.0,2053-03-19
169.4900000000008,1.0,2053-03-20
169.4200000000008,1.0,2053-03-21
169.5200000000008,1.0,2053-03-22
169.5900000000008,1.0,2053-03-23
169.7500000000008,1.0,2053-03-24
170.7100000000008,1.0,2053-03-25
170.2200000000008,1.0,2053-03-26
170.1900000000008,1.0,2053-03-27
171.1500000000008,1.0,2053-03-28
172.0700000000008,1.0,2053-03-29
171.8100000000008,1.0,2053-03-30
172.3800000000008,1.0,2053-03-31
172.0700000000008,1.0,2053-04-01
171.2800000000008,1.0,2053-04-02
171.3300000000008,1.0,2053-04-03
171.2100000000008,1.0,2053-04-04
171.4200000000008,1.0,2053-04-05
171.57000000000082,1.0,2053-04-06
171.9900000000008,1.0,2053-04-07
172.5200000000008,1.0,2053-04-08
171.6600000000008,1.0,2053-04-09
172.3500000000008,1.0,2053-04-10
172.6200000000008,1.0,2053-04-11
171.9200000000008,1.0,2053-04-12
171.5600000000008,1.0,2053-04-13
171.7900000000008,1.0,2053-04-14
172.3700000000008,1.0,2053-04-15
171.6800000000008,1.0,2053-04-16
171.4000000000008,1.0,2053-04-17
171.3100000000008,1.0,2053-04-18
170.7800000000008,1.0,2053-04-19
170.3200000000008,1.0,2053-04-20
169.3400000000008,1.0,2053-04-21
170.0300000000008,1.0,2053-04-22
169.23000000000079,1.0,2053-04-23
169.08000000000078,1.0,2053-04-24
169.97000000000077,1.0,2053-04-25
170.76000000000076,1.0,2053-04-26
170.11000000000075,1.0,2053-04-27
169.75000000000074,1.0,2053-04-28
170.28000000000074,1.0,2053-04-29
169.65000000000074,1.0,2053-04-30
169.08000000000075,1.0,2053-05-01
168.87000000000074,1.0,2053-05-02
169.60000000000073,1.0,2053-05-03
169.24000000000072,1.0,2053-05-04
168.6300000000007,1.0,2053-05-05
167.7300000000007,1.0,2053-05-06
167.2700000000007,1.0,2053-05-07
168.0100000000007,1.0,2053-05-08
168.7500000000007,1.0,2053-05-09
169.2300000000007,1.0,2053-05-10
170.0300000000007,1.0,2053-05-11
169.1600000000007,1.0,2053-05-12
168.6400000000007,1.0,2053-05-13
169.3800000000007,1.0,2053-05-14
169.49000000000072,1.0,2053-05-15
169.33000000000072,1.0,2053-05-16
170.08000000000072,1.0,2053-05-17
169.21000000000072,1.0,2053-05-18
169.54000000000073,1.0,2053-05-19
168.63000000000073,1.0,2053-05-20
168.82000000000073,1.0,2053-05-21
168.55000000000072,1.0,2053-05-22
169.48000000000073,1.0,2053-05-23
168.99000000000072,1.0,2053-05-24
169.82000000000073,1.0,2053-05-25
168.92000000000073,1.0,2053-05-26
169.91000000000074,1.0,2053-05-27
169.62000000000074,1.0,2053-05-28
169.65000000000074,1.0,2053-05-29
169.34000000000074,1.0,2053-05-30
168.82000000000073,1.0,2053-05-31
169.76000000000073,1.0,2053-06-01
169.34000000000074,1.0,2053-06-02
169.73000000000073,1.0,2053-06-03
169.21000000000072,1.0,2053-06-04
169.45000000000073,1.0,2053-06-05
169.66000000000074,1.0,2053-06-06
170.49000000000075,1.0,2053-06-07
171.29000000000076,1.0,2053-06-08
171.48000000000076,1.0,2053-06-09
170.67000000000075,1.0,2053-06-10
171.12000000000074,1.0,2053-06-11
172.04000000000073,1.0,2053-06-12
172.46000000000072,1.0,2053-06-13
171.7500000000007,1.0,2053-06-14
172.2600000000007,1.0,2053-06-15
172.6000000000007,1.0,2053-06-16
172.0900000000007,1.0,2053-06-17
172.3100000000007,1.0,2053-06-18
171.8500000000007,1.0,2053-06-19
170.9100000000007,1.0,2053-06-20
171.8600000000007,1.0,2053-06-21
172.0500000000007,1.0,2053-06-22
171.2400000000007,1.0,2053-06-23
170.4300000000007,1.0,2053-06-24
171.31000000000068,1.0,2053-06-25
170.8900000000007,1.0,2053-06-26
171.1500000000007,1.0,2053-06-27
170.3600000000007,1.0,2053-06-28
169.4900000000007,1.0,2053-06-29
169.3200000000007,1.0,2053-06-30
169.2100000000007,1.0,2053-07-01
169.7000000000007,1.0,2053-07-02
169.5200000000007,1.0,2053-07-03
169.0500000000007,1.0,2053-07-04
168.06000000000068,1.0,2053-07-05
168.10000000000068,1.0,2053-07-06
167.95000000000067,1.0,2053-07-07
167.87000000000066,1.0,2053-07-08
168.63000000000065,1.0,2053-07-09
168.16000000000065,1.0,2053-07-10
167.37000000000066,1.0,2053-07-11
166.80000000000067,1.0,2053-07-12
166.79000000000067,1.0,2053-07-13
166.31000000000068,1.0,2053-07-14
166.06000000000068,1.0,2053-07-15
166.81000000000068,1.0,2053-07-16
166.57000000000068,1.0,2053-07-17
165.94000000000068,1.0,2053-07-18
165.48000000000067,1.0,2053-07-19
165.20000000000067,1.0,2053-07-20
166.13000000000068,1.0,2053-07-21
166.4300000000007,1.0,2053-07-22
166.78000000000068,1.0,2053-07-23
165.9900000000007,1.0,2053-07-24
166.0500000000007,1.0,2053-07-25
166.5500000000007,1.0,2053-07-26
165.5500000000007,1.0,2053-07-27
164.6300000000007,1.0,2053-07-28
164.5400000000007,1.0,2053-07-29
164.8500000000007,1.0,2053-07-30
165.7000000000007,1.0,2053-07-31
165.2800000000007,1.0,2053-08-01
164.87000000000072,1.0,2053-08-02
165.7600000000007,1.0,2053-08-03
164.8900000000007,1.0,2053-08-04
164.2400000000007,1.0,2053-08-05
164.94000000000068,1.0,2053-08-06
165.01000000000067,1.0,2053-08-07
165.21000000000066,1.0,2053-08-08
165.53000000000065,1.0,2053-08-09
165.01000000000064,1.0,2053-08-10
164.65000000000063,1.0,2053-08-11
164.58000000000064,1.0,2053-08-12
164.75000000000063,1.0,2053-08-13
164.07000000000062,1.0,2053-08-14
163.98000000000062,1.0,2053-08-15
164.03000000000063,1.0,2053-08-16
164.50000000000063,1.0,2053-08-17
165.13000000000062,1.0,2053-08-18
165.84000000000063,1.0,2053-08-19
165.33000000000064,1.0,2053-08-20
164.55000000000064,1.0,2053-08-21
163.89000000000064,1.0,2053-08-22
163.08000000000064,1.0,2053-08-23
162.54000000000065,1.0,2053-08-24
162.05000000000064,1.0,2053-08-25
162.25000000000063,1.0,2053-08-26
162.11000000000064,1.0,2053-08-27
161.12000000000063,1.0,2053-08-28
161.73000000000064,1.0,2053-08-29
162.01000000000064,1.0,2053-08-30
162.75000000000065,1.0,2053-08-31
162.78000000000065,1.0,2053-09-01
163.67000000000064,1.0,2053-09-02
163.30000000000064,1.0,2053-09-03
163.99000000000063,1.0,2053-09-04
163.71000000000063,1.0,2053-09-05
163.06000000000063,1.0,2053-09-06
162.48000000000062,1.0,2053-09-07
162.7400000000006,1.0,2053-09-08
162.0200000000006,1.0,2053-09-09
161.9900000000006,1.0,2053-09-10
161.98000000000062,1.0,2053-09-11
161.98000000000062,1.0,2053-09-12
162.7700000000006,1.0,2053-09-13
162.9100000000006,1.0,2053-09-14
162.8800000000006,1.0,2053-09-15
162.3200000000006,1.0,2053-09-16
161.96000000000058,1.0,2053-09-17
161.49000000000058,1.0,2053-09-18
160.9800000000006,1.0,2053-09-19
160.5900000000006,1.0,2053-09-20
160.7100000000006,1.0,2053-09-21
160.3100000000006,1.0,2053-09-22
159.5300000000006,1.0,2053-09-23
159.8900000000006,1.0,2053-09-24
159.69000000000062,1.0,2053-09-25
159.76000000000062,1.0,2053-09-26
158.8300000000006,1.0,2053-09-27
158.3600000000006,1.0,2053-09-28
157.94000000000062,1.0,2053-09-29
157.63000000000062,1.0,2053-09-30
157.76000000000062,1.0,2053-10-01
158.25000000000063,1.0,2053-10-02
158.99000000000063,1.0,2053-10-03
158.55000000000064,1.0,2053-10-04
158.96000000000063,1.0,2053-10-05
158.70000000000064,1.0,2053-10-06
159.48000000000064,1.0,2053-10-07
159.89000000000064,1.0,2053-10-08
159.41000000000065,1.0,2053-10-09
159.40000000000066,1.0,2053-10-10
159.31000000000066,1.0,2053-10-11
159.95000000000064,1.0,2053-10-12
159.55000000000064,1.0,2053-10-13
160.11000000000064,1.0,2053-10-14
160.97000000000065,1.0,2053-10-15
160.77000000000066,1.0,2053-10-16
159.85000000000068,1.0,2053-10-17
159.45000000000067,1.0,2053-10-18
159.13000000000068,1.0,2053-10-19
158.8700000000007,1.0,2053-10-20
159.78000000000068,1.0,2053-10-21
160.42000000000067,1.0,2053-10-22
160.92000000000067,1.0,2053-10-23
160.58000000000067,1.0,2053-10-24
160.05000000000067,1.0,2053-10-25
160.44000000000065,1.0,2053-10-26
159.60000000000065,1.0,2053-10-27
159.84000000000066,1.0,2053-10-28
160.55000000000067,1.0,2053-10-29
160.23000000000067,1.0,2053-10-30
159.40000000000066,1.0,2053-10-31
159.40000000000066,1.0,2053-11-01
159.40000000000066,1.0,2053-11-02
158.94000000000065,1.0,2053-11-03
159.90000000000066,1.0,2053-11-04
160.82000000000065,1.0,2053-11-05
161.63000000000065,1.0,2053-11-06
160.81000000000066,1.0,2053-11-07
161.10000000000065,1.0,2053-11-08
161.29000000000065,1.0,2053-11-09
162.04000000000065,1.0,2053-11-10
162.01000000000064,1.0,2053-11-11
161.19000000000065,1.0,2053-11-12
160.62000000000066,1.0,2053-11-13
159.67000000000067,1.0,2053-11-14
159.20000000000067,1.0,2053-11-15
158.86000000000067,1.0,2053-11-16
158.70000000000067,1.0,2053-11-17
159.61000000000067,1.0,2053-11-18
159.12000000000066,1.0,2053-11-19
158.25000000000065,1.0,2053-11-20
158.59000000000066,1.0,2053-11-21
159.25000000000065,1.0,2053-11-22
160.17000000000064,1.0,2053-11-23
159.85000000000065,1.0,2053-11-24
158.89000000000064,1.0,2053-11-25
159.82000000000065,1.0,2053-11-26
160.20000000000064,1.0,2053-11-27
160.20000000000064,1.0,2053-11-28
159.38000000000065,1.0,2053-11-29
158.44000000000065,1.0,2053-11-30
157.69000000000065,1.0,2053-12-01
158.32000000000065,1.0,2053-12-02
158.82000000000065,1.0,2053-12-03
158.86000000000064,1.0,2053-12-04
159.58000000000064,1.0,2053-12-05
159.32000000000065,1.0,2053-12-06
159.56000000000066,1.0,2053-12-07
159.41000000000065,1.0,2053-12-08
158.65000000000066,1.0,2053-12-09
157.65000000000066,1.0,2053-12-10
156.97000000000065,1.0,2053-12-11
156.85000000000065,1.0,2053-12-12
157.55000000000064,1.0,2053-12-13
158.12000000000063,1.0,2053-12-14
158.73000000000064,1.0,2053-12-15
158.69000000000065,1.0,2053-12-16
159.64000000000064,1.0,2053-12-17
159.10000000000065,1.0,2053-12-18
159.66000000000065,1.0,2053-12-19
159.93000000000066,1.0,2053-12-20
160.44000000000065,1.0,2053-12-21
160.59000000000066,1.0,2053-12-22
161.25000000000065,1.0,2053-12-23
161.95000000000064,1.0,2053-12-24
161.14000000000064,1.0,2053-12-25
162.04000000000065,1.0,2053-12-26
161.90000000000066,1.0,2053-12-27
161.22000000000065,1.0,2053-12-28
161.74000000000066,1.0,2053-12-29
162.66000000000065,1.0,2053-12-30
162.99000000000066,1.0,2053-12-31
162.66000000000065,1.0,2054-01-01
163.20000000000064,1.0,2054-01-02
163.09000000000063,1.0,2054-01-03
163.81000000000063,1.0,2054-01-04
162.98000000000062,1.0,2054-01-05
162.8700000000006,1.0,2054-01-06
163.7400000000006,1.0,2054-01-07
162.7400000000006,1.0,2054-01-08
162.01000000000062,1.0,2054-01-09
162.78000000000063,1.0,2054-01-10
163.07000000000062,1.0,2054-01-11
162.2400000000006,1.0,2054-01-12
162.51000000000062,1.0,2054-01-13
161.56000000000063,1.0,2054-01-14
161.05000000000064,1.0,2054-01-15
161.13000000000065,1.0,2054-01-16
160.51000000000064,1.0,2054-01-17
159.51000000000064,1.0,2054-01-18
158.88000000000065,1.0,2054-01-19
158.36000000000064,1.0,2054-01-20
157.56000000000063,1.0,2054-01-21
157.9500000000006,1.0,2054-01-22
158.4300000000006,1.0,2054-01-23
158.7800000000006,1.0,2054-01-24
158.5400000000006,1.0,2054-01-25
157.80000000000058,1.0,2054-01-26
158.49000000000058,1.0,2054-01-27
158.97000000000057,1.0,2054-01-28
158.49000000000058,1.0,2054-01-29
158.77000000000058,1.0,2054-01-30
158.71000000000058,1.0,2054-01-31
159.47000000000057,1.0,2054-02-01
160.13000000000056,1.0,2054-02-02
160.13000000000056,1.0,2054-02-03
160.10000000000056,1.0,2054-02-04
160.25000000000057,1.0,2054-02-05
160.17000000000056,1.0,2054-02-06
160.51000000000056,1.0,2054-02-07
159.67000000000056,1.0,2054-02-08
158.71000000000055,1.0,2054-02-09
159.55000000000055,1.0,2054-02-10
159.56000000000054,1.0,2054-02-11
160.32000000000053,1.0,2054-02-12
160.34000000000054,1.0,2054-02-13
161.04000000000053,1.0,2054-02-14
161.85000000000053,1.0,2054-02-15
162.82000000000053,1.0,2054-02-16
162.51000000000053,1.0,2054-02-17
162.39000000000053,1.0,2054-02-18
162.50000000000054,1.0,2054-02-19
163.42000000000053,1.0,2054-02-20
164.18000000000052,1.0,2054-02-21
165.0300000000005,1.0,2054-02-22
165.43000000000052,1.0,2054-02-23
165.33000000000052,1.0,2054-02-24
165.35000000000053,1.0,2054-02-25
164.73000000000053,1.0,2054-02-26
165.62000000000052,1.0,2054-02-27
165.77000000000052,1.0,2054-02-28
165.1900000000005,1.0,2054-03-01
164.2300000000005,1.0,2054-03-02
163.6800000000005,1.0,2054-03-03
162.97000000000048,1.0,2054-03-04
163.1200000000005,1.0,2054-03-05
163.8300000000005,1.0,2054-03-06
162.8300000000005,1.0,2054-03-07
163.0500000000005,1.0,2054-03-08
162.1600000000005,1.0,2054-03-09
161.3500000000005,1.0,2054-03-10
162.2800000000005,1.0,2054-03-11
161.3800000000005,1.0,2054-03-12
162.2600000000005,1.0,2054-03-13
161.59000000000052,1.0,2054-03-14
161.9800000000005,1.0,2054-03-15
161.0700000000005,1.0,2054-03-16
161.8200000000005,1.0,2054-03-17
161.0400000000005,1.0,2054-03-18
160.5500000000005,1.0,2054-03-19
160.4900000000005,1.0,2054-03-20
159.63000000000048,1.0,2054-03-21
159.03000000000048,1.0,2054-03-22
159.95000000000047,1.0,2054-03-23
159.71000000000046,1.0,2054-03-24
159.59000000000046,1.0,2054-03-25
160.29000000000045,1.0,2054-03-26
160.46000000000043,1.0,2054-03-27
160.04000000000045,1.0,2054-03-28
159.82000000000045,1.0,2054-03-29
160.61000000000044,1.0,2054-03-30
160.37000000000043,1.0,2054-03-31
160.98000000000044,1.0,2054-04-01
160.54000000000045,1.0,2054-04-02
159.80000000000044,1.0,2054-04-03
158.97000000000043,1.0,2054-04-04
158.00000000000043,1.0,2054-04-05
158.63000000000042,1.0,2054-04-06
159.00000000000043,1.0,2054-04-07
158.48000000000042,1.0,2054-04-08
159.00000000000043,1.0,2054-04-09
158.51000000000042,1.0,2054-04-10
158.9300000000004,1.0,2054-04-11
159.0200000000004,1.0,2054-04-12
159.4100000000004,1.0,2054-04-13
159.39000000000038,1.0,2054-04-14
160.30000000000038,1.0,2054-04-15
160.7000000000004,1.0,2054-04-16
160.7300000000004,1.0,2054-04-17
161.2500000000004,1.0,2054-04-18
161.14000000000038,1.0,2054-04-19
161.0400000000004,1.0,2054-04-20
160.42000000000039,1.0,2054-04-21
160.5000000000004,1.0,2054-04-22
160.8100000000004,1.0,2054-04-23
160.7000000000004,1.0,2054-04-24
161.24000000000038,1.0,2054-04-25
160.30000000000038,1.0,2054-04-26
159.3800000000004,1.0,2054-04-27
158.5000000000004,1.0,2054-04-28
157.5400000000004,1.0,2054-04-29
157.68000000000038,1.0,2054-04-30
158.22000000000037,1.0,2054-05-01
158.22000000000037,1.0,2054-05-02
158.34000000000037,1.0,2054-05-03
158.47000000000037,1.0,2054-05-04
157.51000000000036,1.0,2054-05-05
157.87000000000037,1.0,2054-05-06
156.97000000000037,1.0,2054-05-07
156.65000000000038,1.0,2054-05-08
156.7600000000004,1.0,2054-05-09
156.43000000000038,1.0,2054-05-10
155.4800000000004,1.0,2054-05-11
154.8200000000004,1.0,2054-05-12
154.2900000000004,1.0,2054-05-13
153.7000000000004,1.0,2054-05-14
153.59000000000037,1.0,2054-05-15
152.92000000000039,1.0,2054-05-16
152.9500000000004,1.0,2054-05-17
153.15000000000038,1.0,2054-05-18
152.49000000000038,1.0,2054-05-19
151.87000000000037,1.0,2054-05-20
152.32000000000036,1.0,2054-05-21
151.83000000000035,1.0,2054-05-22
152.18000000000035,1.0,2054-05-23
152.16000000000034,1.0,2054-05-24
152.65000000000035,1.0,2054-05-25
153.58000000000035,1.0,2054-05-26
153.63000000000036,1.0,2054-05-27
152.93000000000038,1.0,2054-05-28
152.75000000000037,1.0,2054-05-29
153.24000000000038,1.0,2054-05-30
152.7000000000004,1.0,2054-05-31
151.7000000000004,1.0,2054-06-01
151.5700000000004,1.0,2054-06-02
150.9700000000004,1.0,2054-06-03
151.1900000000004,1.0,2054-06-04
150.2000000000004,1.0,2054-06-05
150.18000000000038,1.0,2054-06-06
150.71000000000038,1.0,2054-06-07
150.63000000000036,1.0,2054-06-08
149.99000000000038,1.0,2054-06-09
149.22000000000037,1.0,2054-06-10
150.02000000000038,1.0,2054-06-11
150.25000000000037,1.0,2054-06-12
150.97000000000037,1.0,2054-06-13
150.04000000000036,1.0,2054-06-14
149.96000000000035,1.0,2054-06-15
149.99000000000035,1.0,2054-06-16
150.72000000000034,1.0,2054-06-17
150.84000000000034,1.0,2054-06-18
150.54000000000033,1.0,2054-06-19
150.28000000000034,1.0,2054-06-20
151.25000000000034,1.0,2054-06-21
151.32000000000033,1.0,2054-06-22
150.50000000000034,1.0,2054-06-23
150.92000000000033,1.0,2054-06-24
150.58000000000033,1.0,2054-06-25
149.64000000000033,1.0,2054-06-26
149.92000000000033,1.0,2054-06-27
149.01000000000033,1.0,2054-06-28
149.80000000000032,1.0,2054-06-29
149.85000000000034,1.0,2054-06-30
148.88000000000034,1.0,2054-07-01
148.43000000000035,1.0,2054-07-02
148.47000000000034,1.0,2054-07-03
149.27000000000035,1.0,2054-07-04
150.21000000000035,1.0,2054-07-05
149.64000000000036,1.0,2054-07-06
149.73000000000036,1.0,2054-07-07
149.65000000000035,1.0,2054-07-08
